time(UTC),latitude,longitude,distance(m),ice(m)
09-Jan-2020 05:56:57,-75.2087,-104.8210,1648.7250,-487.6455
09-Jan-2020 05:56:58,-75.2087,-104.8209,1648.2886,-487.3106
09-Jan-2020 05:56:59,-75.2087,-104.8209,1647.9125,-487.0177
09-Jan-2020 05:57:00,-75.2087,-104.8209,1647.5459,-486.7958
09-Jan-2020 05:57:01,-75.2087,-104.8209,1647.1700,-486.5307
09-Jan-2020 05:57:02,-75.2087,-104.8209,1646.8119,-486.1736
09-Jan-2020 05:57:03,-75.2087,-104.8209,1646.4514,-485.6531
09-Jan-2020 05:57:04,-75.2087,-104.8209,1646.1993,-484.9881
09-Jan-2020 05:57:05,-75.2087,-104.8209,1646.0068,-484.2251
09-Jan-2020 05:57:06,-75.2087,-104.8209,1645.9069,-483.4328
09-Jan-2020 05:57:07,-75.2087,-104.8209,1645.7690,-482.7527
09-Jan-2020 05:57:08,-75.2087,-104.8209,1645.5747,-482.2662
09-Jan-2020 05:57:09,-75.2087,-104.8209,1645.2208,-482.0176
09-Jan-2020 05:57:10,-75.2087,-104.8209,1644.8065,-481.9124
09-Jan-2020 05:57:11,-75.2087,-104.8209,1644.2977,-481.8626
09-Jan-2020 05:57:12,-75.2087,-104.8209,1643.8535,-481.8038
09-Jan-2020 05:57:13,-75.2087,-104.8208,1643.4147,-481.6926
09-Jan-2020 05:57:14,-75.2087,-104.8208,1643.0798,-481.5367
09-Jan-2020 05:57:15,-75.2087,-104.8208,1642.7352,-481.3473
09-Jan-2020 05:57:16,-75.2087,-104.8208,1642.4602,-481.1926
09-Jan-2020 05:57:17,-75.2087,-104.8208,1642.1774,-481.0643
09-Jan-2020 05:57:18,-75.2087,-104.8208,1641.9384,-480.9730
09-Jan-2020 05:57:19,-75.2087,-104.8208,1641.6325,-480.8777
09-Jan-2020 05:57:20,-75.2087,-104.8208,1641.3398,-480.7771
09-Jan-2020 05:57:21,-75.2087,-104.8208,1641.0357,-480.6654
09-Jan-2020 05:57:22,-75.2087,-104.8208,1640.8040,-480.5377
09-Jan-2020 05:57:23,-75.2087,-104.8208,1640.5759,-480.4223
09-Jan-2020 05:57:24,-75.2087,-104.8208,1640.3443,-480.3145
09-Jan-2020 05:57:25,-75.2087,-104.8208,1640.0938,-480.2298
09-Jan-2020 05:57:26,-75.2087,-104.8208,1639.8519,-480.1425
09-Jan-2020 05:57:27,-75.2087,-104.8207,1639.6261,-480.0370
09-Jan-2020 05:57:28,-75.2087,-104.8207,1639.4060,-479.9083
09-Jan-2020 05:57:29,-75.2087,-104.8207,1639.1516,-479.7759
09-Jan-2020 05:57:30,-75.2087,-104.8207,1638.8973,-479.6577
09-Jan-2020 05:57:31,-75.2087,-104.8207,1638.6364,-479.5671
09-Jan-2020 05:57:32,-75.2087,-104.8207,1638.3867,-479.4714
09-Jan-2020 05:57:33,-75.2087,-104.8207,1638.1406,-479.3751
09-Jan-2020 05:57:34,-75.2087,-104.8207,1637.8720,-479.2608
09-Jan-2020 05:57:35,-75.2087,-104.8207,1637.6363,-479.1614
09-Jan-2020 05:57:36,-75.2087,-104.8207,1637.3742,-479.0697
09-Jan-2020 05:57:37,-75.2087,-104.8207,1637.1297,-479.0071
09-Jan-2020 05:57:38,-75.2087,-104.8207,1636.7912,-478.9611
09-Jan-2020 05:57:39,-75.2088,-104.8207,1636.4284,-478.9220
09-Jan-2020 05:57:40,-75.2088,-104.8207,1636.0431,-478.8746
09-Jan-2020 05:57:41,-75.2088,-104.8207,1635.7336,-478.8219
09-Jan-2020 05:57:42,-75.2088,-104.8206,1635.4544,-478.7835
09-Jan-2020 05:57:43,-75.2088,-104.8206,1635.1841,-478.7372
09-Jan-2020 05:57:44,-75.2088,-104.8206,1634.8943,-478.6768
09-Jan-2020 05:57:45,-75.2088,-104.8206,1634.5959,-478.5873
09-Jan-2020 05:57:46,-75.2088,-104.8206,1634.2745,-478.5092
09-Jan-2020 05:57:47,-75.2088,-104.8206,1633.9639,-478.4509
09-Jan-2020 05:57:48,-75.2088,-104.8206,1633.6556,-478.4210
09-Jan-2020 05:57:49,-75.2088,-104.8206,1633.3848,-478.4047
09-Jan-2020 05:57:50,-75.2088,-104.8206,1633.0781,-478.3965
09-Jan-2020 05:57:51,-75.2088,-104.8206,1632.7996,-478.3912
09-Jan-2020 05:57:52,-75.2088,-104.8206,1632.5204,-478.3876
09-Jan-2020 05:57:53,-75.2088,-104.8206,1632.2994,-478.3859
09-Jan-2020 05:57:54,-75.2088,-104.8206,1632.0484,-478.3908
09-Jan-2020 05:57:55,-75.2088,-104.8206,1631.7933,-478.3959
09-Jan-2020 05:57:56,-75.2088,-104.8206,1631.5336,-478.4008
09-Jan-2020 05:57:57,-75.2088,-104.8205,1631.3146,-478.3888
09-Jan-2020 05:57:58,-75.2088,-104.8205,1631.1085,-478.3649
09-Jan-2020 05:57:59,-75.2088,-104.8205,1630.8865,-478.3240
09-Jan-2020 05:58:00,-75.2088,-104.8205,1630.6400,-478.2645
09-Jan-2020 05:58:01,-75.2088,-104.8205,1630.3797,-478.1767
09-Jan-2020 05:58:02,-75.2088,-104.8205,1630.1128,-478.0690
09-Jan-2020 05:58:03,-75.2088,-104.8205,1629.8273,-477.9760
09-Jan-2020 05:58:04,-75.2088,-104.8205,1629.5457,-477.9189
09-Jan-2020 05:58:05,-75.2088,-104.8205,1629.2448,-477.8975
09-Jan-2020 05:58:06,-75.2088,-104.8205,1628.9672,-477.8895
09-Jan-2020 05:58:07,-75.2088,-104.8205,1628.6646,-477.8740
09-Jan-2020 05:58:08,-75.2088,-104.8205,1628.3983,-477.8487
09-Jan-2020 05:58:09,-75.2088,-104.8205,1628.0925,-477.8123
09-Jan-2020 05:58:10,-75.2088,-104.8205,1627.8260,-477.7779
09-Jan-2020 05:58:11,-75.2088,-104.8205,1627.5208,-477.7450
09-Jan-2020 05:58:12,-75.2088,-104.8205,1627.2591,-477.7157
09-Jan-2020 05:58:13,-75.2088,-104.8205,1626.9391,-477.6806
09-Jan-2020 05:58:14,-75.2088,-104.8204,1626.6419,-477.6404
09-Jan-2020 05:58:15,-75.2088,-104.8204,1626.3220,-477.6016
09-Jan-2020 05:58:16,-75.2088,-104.8204,1626.0674,-477.5779
09-Jan-2020 05:58:17,-75.2088,-104.8204,1625.7991,-477.5707
09-Jan-2020 05:58:18,-75.2088,-104.8204,1625.5383,-477.5740
09-Jan-2020 05:58:19,-75.2088,-104.8204,1625.2350,-477.5799
09-Jan-2020 05:58:20,-75.2088,-104.8204,1624.9637,-477.5852
09-Jan-2020 05:58:21,-75.2088,-104.8204,1624.6985,-477.5756
09-Jan-2020 05:58:22,-75.2088,-104.8204,1624.4508,-477.5402
09-Jan-2020 05:58:23,-75.2088,-104.8204,1624.1831,-477.4766
09-Jan-2020 05:58:24,-75.2088,-104.8204,1623.9215,-477.3972
09-Jan-2020 05:58:25,-75.2089,-104.8204,1623.6768,-477.3105
09-Jan-2020 05:58:26,-75.2089,-104.8204,1623.3935,-477.2211
09-Jan-2020 05:58:27,-75.2089,-104.8204,1623.0888,-477.1412
09-Jan-2020 05:58:28,-75.2089,-104.8204,1622.7558,-477.0686
09-Jan-2020 05:58:29,-75.2089,-104.8204,1622.4896,-476.9973
09-Jan-2020 05:58:30,-75.2089,-104.8204,1622.2232,-476.9045
09-Jan-2020 05:58:31,-75.2089,-104.8203,1621.9707,-476.8055
09-Jan-2020 05:58:32,-75.2089,-104.8203,1621.6664,-476.7090
09-Jan-2020 05:58:33,-75.2089,-104.8203,1621.3491,-476.6322
09-Jan-2020 05:58:34,-75.2089,-104.8203,1620.9848,-476.5477
09-Jan-2020 05:58:35,-75.2089,-104.8203,1620.6428,-476.4454
09-Jan-2020 05:58:36,-75.2089,-104.8203,1620.2877,-476.2027
09-Jan-2020 05:58:37,-75.2089,-104.8203,1619.9262,-475.7722
09-Jan-2020 05:58:38,-75.2089,-104.8203,1619.5121,-475.1568
09-Jan-2020 05:58:39,-75.2089,-104.8203,1619.0672,-474.5129
09-Jan-2020 05:58:40,-75.2089,-104.8203,1618.6523,-473.9130
09-Jan-2020 05:58:41,-75.2089,-104.8203,1618.2006,-473.3444
09-Jan-2020 05:58:42,-75.2089,-104.8203,1617.7957,-472.7804
09-Jan-2020 05:58:43,-75.2089,-104.8203,1617.2852,-472.8969
09-Jan-2020 05:58:46,-75.2089,-104.8202,1616.8281,-473.7316
09-Jan-2020 05:58:50,-75.2089,-104.8202,1616.3165,-475.3351
09-Jan-2020 05:58:53,-75.2089,-104.8202,1615.9565,-476.4119
09-Jan-2020 05:58:55,-75.2089,-104.8202,1615.6083,-476.9518
09-Jan-2020 05:58:56,-75.2089,-104.8202,1615.3592,-476.9151
09-Jan-2020 05:58:57,-75.2089,-104.8202,1615.0888,-476.9486
09-Jan-2020 05:58:58,-75.2089,-104.8202,1614.8868,-477.0556
09-Jan-2020 05:58:59,-75.2089,-104.8202,1614.6877,-477.2059
09-Jan-2020 05:59:00,-75.2089,-104.8202,1614.4743,-477.3402
09-Jan-2020 05:59:01,-75.2089,-104.8201,1614.2274,-477.4299
09-Jan-2020 05:59:02,-75.2089,-104.8201,1613.9483,-477.4872
09-Jan-2020 05:59:03,-75.2089,-104.8201,1613.7002,-477.5414
09-Jan-2020 05:59:04,-75.2089,-104.8201,1613.4503,-477.6068
09-Jan-2020 05:59:05,-75.2089,-104.8201,1613.1941,-477.6729
09-Jan-2020 05:59:06,-75.2089,-104.8201,1612.9150,-477.7051
09-Jan-2020 05:59:07,-75.2089,-104.8201,1612.6112,-477.6947
09-Jan-2020 05:59:08,-75.2089,-104.8201,1612.3158,-477.6441
09-Jan-2020 05:59:09,-75.2089,-104.8201,1612.0218,-477.5918
09-Jan-2020 05:59:10,-75.2089,-104.8201,1611.7456,-477.5552
09-Jan-2020 05:59:11,-75.2089,-104.8201,1611.5033,-477.5460
09-Jan-2020 05:59:12,-75.2089,-104.8201,1611.2620,-477.5546
09-Jan-2020 05:59:13,-75.2089,-104.8201,1611.0212,-477.5723
09-Jan-2020 05:59:14,-75.2089,-104.8201,1610.7388,-477.5849
09-Jan-2020 05:59:15,-75.2090,-104.8201,1610.4496,-477.5893
09-Jan-2020 05:59:16,-75.2090,-104.8200,1610.1807,-477.5783
09-Jan-2020 05:59:17,-75.2090,-104.8200,1609.9480,-477.5515
09-Jan-2020 05:59:18,-75.2090,-104.8200,1609.7848,-477.5066
09-Jan-2020 05:59:19,-75.2090,-104.8200,1609.6688,-477.4545
09-Jan-2020 05:59:20,-75.2090,-104.8200,1609.6103,-477.4008
09-Jan-2020 05:59:21,-75.2090,-104.8200,1609.5431,-477.3542
09-Jan-2020 05:59:22,-75.2090,-104.8200,1609.4616,-477.3150
09-Jan-2020 05:59:23,-75.2090,-104.8200,1609.3123,-477.2989
09-Jan-2020 05:59:24,-75.2090,-104.8200,1609.1547,-477.3068
09-Jan-2020 05:59:25,-75.2090,-104.8200,1608.9915,-477.3488
09-Jan-2020 05:59:26,-75.2090,-104.8200,1608.8998,-477.4182
09-Jan-2020 05:59:27,-75.2090,-104.8200,1608.8082,-477.8390
09-Jan-2020 05:59:30,-75.2090,-104.8199,1608.6939,-478.5960
09-Jan-2020 05:59:34,-75.2090,-104.8199,1608.4581,-479.6645
09-Jan-2020 05:59:37,-75.2090,-104.8199,1608.1655,-480.3851
09-Jan-2020 05:59:39,-75.2090,-104.8199,1607.8291,-480.7463
09-Jan-2020 05:59:40,-75.2090,-104.8199,1607.5574,-480.7596
09-Jan-2020 05:59:41,-75.2090,-104.8199,1607.3006,-480.7554
09-Jan-2020 05:59:42,-75.2090,-104.8199,1607.0786,-480.7466
09-Jan-2020 05:59:43,-75.2090,-104.8199,1606.8044,-480.7475
09-Jan-2020 05:59:44,-75.2090,-104.8199,1606.5183,-480.7580
09-Jan-2020 05:59:45,-75.2090,-104.8199,1606.1536,-480.7782
09-Jan-2020 05:59:46,-75.2090,-104.8199,1605.7650,-480.7674
09-Jan-2020 05:59:47,-75.2090,-104.8199,1605.3069,-480.7241
09-Jan-2020 05:59:48,-75.2090,-104.8198,1604.8792,-480.6483
09-Jan-2020 05:59:49,-75.2090,-104.8198,1604.4687,-480.5953
09-Jan-2020 05:59:50,-75.2090,-104.8198,1604.1319,-480.5869
09-Jan-2020 05:59:51,-75.2090,-104.8198,1603.8023,-480.6230
09-Jan-2020 05:59:52,-75.2090,-104.8198,1603.4855,-480.6794
09-Jan-2020 05:59:53,-75.2090,-104.8198,1603.1273,-480.7114
09-Jan-2020 05:59:54,-75.2090,-104.8198,1602.7851,-480.7191
09-Jan-2020 05:59:55,-75.2090,-104.8198,1602.4563,-480.7024
09-Jan-2020 05:59:56,-75.2090,-104.8198,1602.2128,-480.7099
09-Jan-2020 05:59:57,-75.2090,-104.8198,1602.0347,-480.7751
09-Jan-2020 05:59:58,-75.2090,-104.8198,1601.9345,-480.9229
09-Jan-2020 05:59:59,-75.2090,-104.8198,1601.8511,-481.1732
09-Jan-2020 06:00:00,-75.2090,-104.8198,1601.7385,-481.4994
09-Jan-2020 06:00:01,-75.2090,-104.8198,1601.5607,-481.8788
09-Jan-2020 06:00:02,-75.2091,-104.8198,1601.3320,-482.3311
09-Jan-2020 06:00:03,-75.2091,-104.8198,1601.0804,-482.8721
09-Jan-2020 06:00:04,-75.2091,-104.8197,1600.8091,-483.5258
09-Jan-2020 06:00:05,-75.2091,-104.8197,1600.5138,-484.1545
09-Jan-2020 06:00:06,-75.2091,-104.8197,1600.1970,-484.7740
09-Jan-2020 06:00:07,-75.2091,-104.8197,1599.8944,-485.5237
09-Jan-2020 06:00:08,-75.2091,-104.8197,1599.6100,-486.4908
09-Jan-2020 06:00:09,-75.2091,-104.8197,1599.3488,-487.5346
09-Jan-2020 06:00:10,-75.2091,-104.8197,1599.0889,-488.3287
09-Jan-2020 06:00:11,-75.2091,-104.8197,1598.8410,-488.8498
09-Jan-2020 06:00:12,-75.2091,-104.8197,1598.6073,-489.2270
09-Jan-2020 06:00:13,-75.2091,-104.8197,1598.3861,-489.6002
09-Jan-2020 06:00:14,-75.2091,-104.8197,1598.1627,-489.9457
09-Jan-2020 06:00:15,-75.2091,-104.8197,1597.9133,-490.2509
09-Jan-2020 06:00:16,-75.2091,-104.8197,1597.6243,-490.5343
09-Jan-2020 06:00:17,-75.2091,-104.8197,1597.2892,-490.8300
09-Jan-2020 06:00:18,-75.2091,-104.8196,1596.9203,-491.1264
09-Jan-2020 06:00:19,-75.2091,-104.8196,1596.5378,-491.4918
09-Jan-2020 06:00:20,-75.2091,-104.8196,1596.1640,-491.9635
09-Jan-2020 06:00:21,-75.2091,-104.8196,1595.8084,-492.5513
09-Jan-2020 06:00:22,-75.2091,-104.8196,1595.4890,-493.1848
09-Jan-2020 06:00:23,-75.2091,-104.8196,1595.2064,-493.8035
09-Jan-2020 06:00:24,-75.2091,-104.8196,1594.9754,-494.3403
09-Jan-2020 06:00:25,-75.2091,-104.8196,1594.7715,-494.7585
09-Jan-2020 06:00:26,-75.2091,-104.8196,1594.5974,-495.0698
09-Jan-2020 06:00:27,-75.2091,-104.8196,1594.4305,-495.3295
09-Jan-2020 06:00:28,-75.2091,-104.8196,1594.2881,-495.5364
09-Jan-2020 06:00:29,-75.2091,-104.8196,1594.1475,-495.6735
09-Jan-2020 06:00:30,-75.2091,-104.8196,1594.0237,-495.7479
09-Jan-2020 06:00:31,-75.2091,-104.8196,1593.8847,-495.7972
09-Jan-2020 06:00:32,-75.2091,-104.8196,1593.7353,-495.8482
09-Jan-2020 06:00:33,-75.2091,-104.8196,1593.5483,-495.8815
09-Jan-2020 06:00:34,-75.2091,-104.8196,1593.3447,-495.9054
09-Jan-2020 06:00:35,-75.2091,-104.8196,1593.1426,-495.9393
09-Jan-2020 06:00:36,-75.2091,-104.8195,1592.9779,-496.0648
09-Jan-2020 06:00:38,-75.2091,-104.8195,1592.8558,-496.3173
09-Jan-2020 06:00:42,-75.2091,-104.8195,1592.7427,-496.6488
09-Jan-2020 06:00:47,-75.2091,-104.8195,1592.6154,-496.9124
09-Jan-2020 06:00:50,-75.2091,-104.8195,1592.4830,-497.0308
09-Jan-2020 06:00:53,-75.2091,-104.8195,1592.3922,-497.0431
09-Jan-2020 06:00:54,-75.2091,-104.8195,1592.3445,-497.0245
09-Jan-2020 06:00:55,-75.2091,-104.8195,1592.3232,-496.9508
09-Jan-2020 06:00:57,-75.2091,-104.8195,1592.2562,-496.7978
09-Jan-2020 06:01:00,-75.2091,-104.8195,1592.1467,-496.5594
09-Jan-2020 06:01:05,-75.2091,-104.8195,1591.9940,-496.3618
09-Jan-2020 06:01:08,-75.2091,-104.8195,1591.8780,-496.2325
09-Jan-2020 06:01:11,-75.2091,-104.8195,1591.7931,-496.1905
09-Jan-2020 06:01:12,-75.2091,-104.8195,1591.7347,-496.1752
09-Jan-2020 06:01:13,-75.2091,-104.8195,1591.6805,-496.1781
09-Jan-2020 06:01:14,-75.2091,-104.8195,1591.6343,-496.1856
09-Jan-2020 06:01:15,-75.2091,-104.8195,1591.6026,-496.1981
09-Jan-2020 06:01:16,-75.2091,-104.8195,1591.5709,-496.2062
09-Jan-2020 06:01:17,-75.2091,-104.8195,1591.5367,-496.2098
09-Jan-2020 06:01:18,-75.2091,-104.8194,1591.4915,-496.1994
09-Jan-2020 06:01:19,-75.2091,-104.8194,1591.4396,-496.1861
09-Jan-2020 06:01:20,-75.2091,-104.8194,1591.3868,-496.1639
09-Jan-2020 06:01:21,-75.2091,-104.8194,1591.3434,-496.1463
09-Jan-2020 06:01:22,-75.2091,-104.8194,1591.3011,-496.1315
09-Jan-2020 06:01:23,-75.2091,-104.8194,1591.2556,-496.1357
09-Jan-2020 06:01:24,-75.2091,-104.8194,1591.1966,-496.1609
09-Jan-2020 06:01:25,-75.2091,-104.8194,1591.1356,-496.1941
09-Jan-2020 06:01:26,-75.2091,-104.8194,1591.0672,-496.2265
09-Jan-2020 06:01:27,-75.2091,-104.8194,1591.0118,-496.2430
09-Jan-2020 06:01:28,-75.2091,-104.8194,1590.9633,-496.2515
09-Jan-2020 06:01:29,-75.2091,-104.8194,1590.9242,-496.2520
09-Jan-2020 06:01:30,-75.2091,-104.8194,1590.8824,-496.2562
09-Jan-2020 06:01:31,-75.2091,-104.8194,1590.8342,-496.2646
09-Jan-2020 06:01:32,-75.2091,-104.8194,1590.7831,-496.2731
09-Jan-2020 06:01:33,-75.2091,-104.8194,1590.7255,-496.2735
09-Jan-2020 06:01:34,-75.2091,-104.8194,1590.6722,-496.2657
09-Jan-2020 06:01:35,-75.2091,-104.8194,1590.6251,-496.2577
09-Jan-2020 06:01:36,-75.2091,-104.8194,1590.5810,-496.2561
09-Jan-2020 06:01:37,-75.2091,-104.8194,1590.5249,-496.2643
09-Jan-2020 06:01:38,-75.2091,-104.8194,1590.4610,-496.2808
09-Jan-2020 06:01:39,-75.2091,-104.8194,1590.3992,-496.3057
09-Jan-2020 06:01:40,-75.2091,-104.8194,1590.3510,-496.3328
09-Jan-2020 06:01:41,-75.2091,-104.8194,1590.3085,-496.3567
09-Jan-2020 06:01:42,-75.2091,-104.8194,1590.2632,-496.3755
09-Jan-2020 06:01:43,-75.2091,-104.8194,1590.2166,-496.3861
09-Jan-2020 06:01:44,-75.2091,-104.8194,1590.1722,-496.3831
09-Jan-2020 06:01:45,-75.2091,-104.8194,1590.1397,-496.3659
09-Jan-2020 06:01:46,-75.2091,-104.8194,1590.1107,-496.3493
09-Jan-2020 06:01:47,-75.2091,-104.8194,1590.0809,-496.3474
09-Jan-2020 06:01:48,-75.2091,-104.8194,1590.0407,-496.3537
09-Jan-2020 06:01:49,-75.2091,-104.8193,1589.9915,-496.3584
09-Jan-2020 06:01:50,-75.2091,-104.8193,1589.9360,-496.3577
09-Jan-2020 06:01:51,-75.2091,-104.8193,1589.8859,-496.3577
09-Jan-2020 06:01:52,-75.2091,-104.8193,1589.8479,-496.3629
09-Jan-2020 06:01:53,-75.2091,-104.8193,1589.8110,-496.3852
09-Jan-2020 06:01:54,-75.2091,-104.8193,1589.7658,-496.4577
09-Jan-2020 06:01:55,-75.2091,-104.8193,1589.6998,-496.5812
09-Jan-2020 06:01:56,-75.2091,-104.8193,1589.6351,-496.7284
09-Jan-2020 06:01:57,-75.2091,-104.8193,1589.5700,-496.8585
09-Jan-2020 06:01:58,-75.2091,-104.8193,1589.5200,-496.9740
09-Jan-2020 06:01:59,-75.2091,-104.8193,1589.4737,-497.0848
09-Jan-2020 06:02:00,-75.2091,-104.8193,1589.4383,-497.1746
09-Jan-2020 06:02:01,-75.2091,-104.8193,1589.4097,-497.2266
09-Jan-2020 06:02:02,-75.2091,-104.8193,1589.3794,-497.2425
09-Jan-2020 06:02:03,-75.2091,-104.8193,1589.3364,-497.2469
09-Jan-2020 06:02:04,-75.2091,-104.8193,1589.2750,-497.2569
09-Jan-2020 06:02:05,-75.2091,-104.8193,1589.2122,-497.2825
09-Jan-2020 06:02:06,-75.2091,-104.8193,1589.1653,-497.3209
09-Jan-2020 06:02:07,-75.2091,-104.8193,1589.1389,-497.3754
09-Jan-2020 06:02:08,-75.2091,-104.8193,1589.1231,-497.4298
09-Jan-2020 06:02:09,-75.2091,-104.8193,1589.1028,-497.4999
09-Jan-2020 06:02:10,-75.2091,-104.8193,1589.0758,-497.5570
09-Jan-2020 06:02:11,-75.2091,-104.8193,1589.0224,-497.6077
09-Jan-2020 06:02:12,-75.2091,-104.8193,1588.9405,-497.6038
09-Jan-2020 06:02:13,-75.2091,-104.8193,1588.8206,-497.5346
09-Jan-2020 06:02:14,-75.2091,-104.8193,1588.7064,-497.3827
09-Jan-2020 06:02:15,-75.2091,-104.8193,1588.6132,-497.2070
09-Jan-2020 06:02:16,-75.2091,-104.8193,1588.5515,-497.0448
09-Jan-2020 06:02:17,-75.2091,-104.8193,1588.5018,-496.9323
09-Jan-2020 06:02:18,-75.2091,-104.8193,1588.4602,-496.8467
09-Jan-2020 06:02:19,-75.2091,-104.8193,1588.4328,-496.8020
09-Jan-2020 06:02:20,-75.2091,-104.8193,1588.4132,-496.7806
09-Jan-2020 06:02:21,-75.2091,-104.8193,1588.3982,-496.7851
09-Jan-2020 06:02:22,-75.2091,-104.8193,1588.3783,-496.7939
09-Jan-2020 06:02:23,-75.2091,-104.8193,1588.3601,-496.8062
09-Jan-2020 06:02:24,-75.2091,-104.8193,1588.3414,-496.8144
09-Jan-2020 06:02:25,-75.2091,-104.8193,1588.3272,-496.8248
09-Jan-2020 06:02:26,-75.2091,-104.8193,1588.3148,-496.8379
09-Jan-2020 06:02:27,-75.2091,-104.8193,1588.3070,-496.8340
09-Jan-2020 06:02:28,-75.2091,-104.8193,1588.3025,-496.7983
09-Jan-2020 06:02:29,-75.2091,-104.8193,1588.2992,-496.7577
09-Jan-2020 06:02:30,-75.2091,-104.8193,1588.2959,-496.7617
09-Jan-2020 06:02:31,-75.2091,-104.8193,1588.2913,-496.7910
09-Jan-2020 06:02:32,-75.2091,-104.8193,1588.2854,-496.8423
09-Jan-2020 06:02:33,-75.2091,-104.8193,1588.2767,-496.8870
09-Jan-2020 06:02:34,-75.2091,-104.8193,1588.2637,-496.9821
09-Jan-2020 06:02:35,-75.2091,-104.8193,1588.2437,-497.0299
09-Jan-2020 06:02:38,-75.2091,-104.8193,1588.2192,-497.0328
09-Jan-2020 06:02:41,-75.2091,-104.8193,1588.1937,-496.9613
09-Jan-2020 06:02:43,-75.2091,-104.8193,1588.1730,-496.9074
09-Jan-2020 06:02:45,-75.2091,-104.8193,1588.1476,-496.8712
09-Jan-2020 06:02:46,-75.2091,-104.8192,1588.1155,-496.8526
09-Jan-2020 06:02:47,-75.2091,-104.8192,1588.0757,-496.8401
09-Jan-2020 06:02:48,-75.2091,-104.8192,1588.0425,-496.8367
09-Jan-2020 06:02:49,-75.2091,-104.8192,1588.0060,-496.8816
09-Jan-2020 06:02:50,-75.2091,-104.8192,1587.9641,-497.0580
09-Jan-2020 06:02:51,-75.2091,-104.8192,1587.9083,-497.3744
09-Jan-2020 06:02:52,-75.2091,-104.8192,1587.8171,-497.7951
09-Jan-2020 06:02:53,-75.2091,-104.8192,1587.6847,-498.1424
09-Jan-2020 06:02:54,-75.2091,-104.8192,1587.5109,-498.4111
09-Jan-2020 06:02:55,-75.2091,-104.8192,1587.3431,-498.6506
09-Jan-2020 06:02:56,-75.2091,-104.8192,1587.1864,-499.0641
09-Jan-2020 06:02:57,-75.2091,-104.8192,1587.0480,-499.6303
09-Jan-2020 06:02:58,-75.2091,-104.8192,1586.9023,-500.2535
09-Jan-2020 06:02:59,-75.2091,-104.8192,1586.7273,-501.6748
09-Jan-2020 06:03:00,-75.2091,-104.8192,1586.5217,-504.0119
09-Jan-2020 06:03:01,-75.2091,-104.8192,1586.2906,-507.2539
09-Jan-2020 06:03:02,-75.2091,-104.8192,1586.0950,-509.5744
09-Jan-2020 06:03:03,-75.2091,-104.8192,1585.8280,-510.4006
09-Jan-2020 06:03:06,-75.2091,-104.8192,1585.5287,-510.1135
09-Jan-2020 06:03:09,-75.2091,-104.8192,1585.1531,-509.6968
09-Jan-2020 06:03:11,-75.2091,-104.8192,1584.9031,-509.9821
09-Jan-2020 06:03:13,-75.2091,-104.8192,1584.7402,-510.3134
09-Jan-2020 06:03:14,-75.2092,-104.8192,1584.6576,-510.6649
09-Jan-2020 06:03:15,-75.2092,-104.8192,1584.5634,-510.6765
09-Jan-2020 06:03:16,-75.2092,-104.8191,1584.4445,-510.6881
09-Jan-2020 06:03:17,-75.2092,-104.8191,1584.3128,-510.7223
09-Jan-2020 06:03:18,-75.2092,-104.8191,1584.1315,-510.7893
09-Jan-2020 06:03:19,-75.2092,-104.8191,1583.9021,-510.8778
09-Jan-2020 06:03:20,-75.2092,-104.8191,1583.6204,-510.9742
09-Jan-2020 06:03:21,-75.2092,-104.8191,1583.2942,-511.0550
09-Jan-2020 06:03:22,-75.2092,-104.8191,1582.9317,-511.1189
09-Jan-2020 06:03:23,-75.2092,-104.8191,1582.5159,-511.1643
09-Jan-2020 06:03:24,-75.2092,-104.8191,1582.0918,-511.2041
09-Jan-2020 06:03:25,-75.2092,-104.8191,1581.6806,-511.2347
09-Jan-2020 06:03:26,-75.2092,-104.8191,1581.3397,-511.2591
09-Jan-2020 06:03:27,-75.2092,-104.8191,1581.0607,-511.2753
09-Jan-2020 06:03:28,-75.2092,-104.8191,1580.8530,-511.2869
09-Jan-2020 06:03:29,-75.2092,-104.8191,1580.6824,-511.2975
09-Jan-2020 06:03:30,-75.2092,-104.8191,1580.5189,-511.3089
09-Jan-2020 06:03:31,-75.2092,-104.8191,1580.3300,-511.3229
09-Jan-2020 06:03:32,-75.2092,-104.8191,1580.1208,-511.3348
09-Jan-2020 06:03:33,-75.2092,-104.8191,1579.9337,-511.3452
09-Jan-2020 06:03:34,-75.2092,-104.8191,1579.7912,-511.3591
09-Jan-2020 06:03:35,-75.2092,-104.8191,1579.6937,-511.3796
09-Jan-2020 06:03:36,-75.2092,-104.8191,1579.6162,-511.4030
09-Jan-2020 06:03:37,-75.2092,-104.8191,1579.5408,-511.4192
09-Jan-2020 06:03:38,-75.2092,-104.8191,1579.4632,-511.4340
09-Jan-2020 06:03:39,-75.2092,-104.8191,1579.3791,-511.4480
09-Jan-2020 06:03:40,-75.2092,-104.8191,1579.2914,-511.4675
09-Jan-2020 06:03:41,-75.2092,-104.8191,1579.1956,-511.4831
09-Jan-2020 06:03:42,-75.2092,-104.8191,1579.1002,-511.5041
09-Jan-2020 06:03:43,-75.2092,-104.8191,1578.9871,-511.5380
09-Jan-2020 06:03:44,-75.2092,-104.8191,1578.8354,-511.6082
09-Jan-2020 06:03:45,-75.2092,-104.8191,1578.6228,-511.6991
