time(UTC),latitude,longitude,distance(m),seafloor(m)
09-Jan-2020 06:16:36,-75.2107,-104.8169,1401.8064,-550.0769
09-Jan-2020 06:16:39,-75.2107,-104.8169,1401.3987,-550.0824
09-Jan-2020 06:16:41,-75.2107,-104.8169,1401.0511,-550.0919
09-Jan-2020 06:16:42,-75.2107,-104.8169,1400.7660,-550.0397
09-Jan-2020 06:16:42,-75.2107,-104.8169,1400.5055,-549.9940
09-Jan-2020 06:16:42,-75.2107,-104.8169,1400.2459,-549.9312
09-Jan-2020 06:16:42,-75.2107,-104.8169,1399.9856,-549.9093
09-Jan-2020 06:16:42,-75.2107,-104.8169,1399.7223,-549.9084
09-Jan-2020 06:16:43,-75.2107,-104.8169,1399.4555,-549.9098
09-Jan-2020 06:16:45,-75.2107,-104.8169,1399.1866,-549.9072
09-Jan-2020 06:16:48,-75.2107,-104.8169,1398.9165,-549.8910
09-Jan-2020 06:16:49,-75.2107,-104.8169,1398.6434,-549.8930
09-Jan-2020 06:16:50,-75.2107,-104.8169,1398.3646,-549.8910
09-Jan-2020 06:16:50,-75.2107,-104.8169,1398.0790,-549.9073
09-Jan-2020 06:16:50,-75.2107,-104.8169,1397.7876,-549.9110
09-Jan-2020 06:16:50,-75.2107,-104.8169,1397.4925,-549.9168
09-Jan-2020 06:16:50,-75.2108,-104.8169,1397.1957,-549.8985
09-Jan-2020 06:16:51,-75.2108,-104.8169,1396.8977,-549.8715
09-Jan-2020 06:16:53,-75.2108,-104.8168,1396.5637,-549.8595
09-Jan-2020 06:16:56,-75.2108,-104.8168,1396.1916,-549.8870
09-Jan-2020 06:16:58,-75.2108,-104.8168,1395.7820,-549.9484
09-Jan-2020 06:16:59,-75.2108,-104.8168,1395.4087,-549.9903
09-Jan-2020 06:16:59,-75.2108,-104.8168,1395.0738,-550.0040
09-Jan-2020 06:16:59,-75.2108,-104.8168,1394.7780,-549.9918
09-Jan-2020 06:17:00,-75.2108,-104.8168,1394.4801,-549.9827
09-Jan-2020 06:17:02,-75.2108,-104.8168,1394.1809,-549.9727
09-Jan-2020 06:17:05,-75.2108,-104.8168,1393.8798,-549.9673
09-Jan-2020 06:17:07,-75.2108,-104.8168,1393.5808,-549.9661
09-Jan-2020 06:17:08,-75.2108,-104.8168,1393.2828,-549.9711
09-Jan-2020 06:17:08,-75.2108,-104.8168,1392.9861,-549.9711
09-Jan-2020 06:17:09,-75.2108,-104.8168,1392.5919,-549.9302
09-Jan-2020 06:17:11,-75.2108,-104.8168,1392.0715,-549.8747
09-Jan-2020 06:17:13,-75.2108,-104.8167,1391.4265,-549.8022
09-Jan-2020 06:17:15,-75.2108,-104.8167,1390.8431,-549.8037
09-Jan-2020 06:17:16,-75.2108,-104.8167,1390.4005,-549.8357
09-Jan-2020 06:17:16,-75.2108,-104.8167,1390.1117,-549.9193
09-Jan-2020 06:17:16,-75.2108,-104.8167,1389.9119,-549.9790
09-Jan-2020 06:17:17,-75.2108,-104.8167,1389.7403,-550.0014
09-Jan-2020 06:17:19,-75.2108,-104.8167,1389.5726,-549.9943
09-Jan-2020 06:17:22,-75.2108,-104.8167,1389.3783,-549.9576
09-Jan-2020 06:17:24,-75.2108,-104.8167,1389.1638,-549.9613
09-Jan-2020 06:17:25,-75.2108,-104.8167,1388.9345,-549.9546
09-Jan-2020 06:17:25,-75.2108,-104.8167,1388.6923,-549.9730
09-Jan-2020 06:17:25,-75.2108,-104.8167,1388.4367,-549.9606
09-Jan-2020 06:17:25,-75.2108,-104.8167,1388.1677,-549.9444
09-Jan-2020 06:17:26,-75.2108,-104.8167,1387.8897,-549.9082
09-Jan-2020 06:17:28,-75.2108,-104.8167,1387.6108,-549.8771
09-Jan-2020 06:17:31,-75.2108,-104.8167,1387.3422,-549.8663
09-Jan-2020 06:17:33,-75.2108,-104.8167,1387.0954,-549.8521
09-Jan-2020 06:17:34,-75.2108,-104.8167,1386.8791,-549.8191
09-Jan-2020 06:17:34,-75.2108,-104.8167,1386.6963,-549.7584
09-Jan-2020 06:17:34,-75.2108,-104.8167,1386.5420,-549.7176
09-Jan-2020 06:17:34,-75.2108,-104.8167,1386.3900,-549.6777
09-Jan-2020 06:17:35,-75.2108,-104.8167,1386.2275,-549.6565
09-Jan-2020 06:17:36,-75.2108,-104.8167,1386.0453,-549.6057
09-Jan-2020 06:17:39,-75.2108,-104.8167,1385.8698,-549.6025
09-Jan-2020 06:17:41,-75.2108,-104.8167,1385.7046,-549.5920
09-Jan-2020 06:17:42,-75.2108,-104.8167,1385.5539,-549.6232
09-Jan-2020 06:17:42,-75.2108,-104.8167,1385.4061,-549.6209
09-Jan-2020 06:17:42,-75.2108,-104.8167,1385.2562,-549.6238
09-Jan-2020 06:17:42,-75.2108,-104.8167,1385.1034,-549.5963
09-Jan-2020 06:17:43,-75.2109,-104.8167,1384.8852,-549.6088
09-Jan-2020 06:17:45,-75.2109,-104.8167,1384.6050,-549.6562
09-Jan-2020 06:17:48,-75.2109,-104.8167,1384.2586,-549.7609
09-Jan-2020 06:17:50,-75.2109,-104.8167,1383.9627,-549.8225
09-Jan-2020 06:17:51,-75.2109,-104.8167,1383.7093,-549.8519
09-Jan-2020 06:17:51,-75.2109,-104.8167,1383.4956,-549.8302
09-Jan-2020 06:17:52,-75.2109,-104.8167,1383.2681,-549.8285
09-Jan-2020 06:17:54,-75.2109,-104.8167,1383.0231,-549.7936
09-Jan-2020 06:17:57,-75.2109,-104.8167,1382.7729,-549.7412
09-Jan-2020 06:17:59,-75.2109,-104.8167,1382.5208,-549.6607
09-Jan-2020 06:18:00,-75.2109,-104.8166,1382.2517,-549.6650
09-Jan-2020 06:18:00,-75.2109,-104.8166,1381.9578,-549.7461
09-Jan-2020 06:18:00,-75.2109,-104.8166,1381.6312,-549.8796
09-Jan-2020 06:18:51,-75.2109,-104.8166,1380.4051,-549.8743
09-Jan-2020 06:20:32,-75.2109,-104.8166,1378.2821,-549.7157
09-Jan-2020 06:23:02,-75.2110,-104.8166,1375.2607,-549.4264
09-Jan-2020 06:24:43,-75.2110,-104.8166,1373.1673,-549.2293
09-Jan-2020 06:25:35,-75.2110,-104.8166,1371.9955,-549.1538
09-Jan-2020 06:25:36,-75.2110,-104.8166,1371.7493,-549.1898
09-Jan-2020 06:25:37,-75.2110,-104.8166,1371.4946,-549.2161
09-Jan-2020 06:25:37,-75.2110,-104.8166,1371.2363,-549.2195
09-Jan-2020 06:25:37,-75.2110,-104.8166,1370.9737,-549.2114
09-Jan-2020 06:25:37,-75.2110,-104.8166,1370.7100,-549.2106
09-Jan-2020 06:25:37,-75.2110,-104.8166,1370.4459,-549.2151
09-Jan-2020 06:25:38,-75.2110,-104.8166,1370.1867,-549.2233
09-Jan-2020 06:25:40,-75.2110,-104.8165,1369.9314,-549.2351
09-Jan-2020 06:25:43,-75.2110,-104.8165,1369.6810,-549.2471
09-Jan-2020 06:25:45,-75.2110,-104.8165,1369.4318,-549.2487
09-Jan-2020 06:25:46,-75.2110,-104.8165,1369.1818,-549.2388
09-Jan-2020 06:25:46,-75.2110,-104.8165,1368.9286,-549.2173
09-Jan-2020 06:25:46,-75.2110,-104.8165,1368.6738,-549.1901
09-Jan-2020 06:25:46,-75.2110,-104.8165,1368.4188,-549.1593
09-Jan-2020 06:25:47,-75.2110,-104.8165,1368.1655,-549.1308
09-Jan-2020 06:25:49,-75.2110,-104.8165,1367.9137,-549.1092
09-Jan-2020 06:25:52,-75.2110,-104.8165,1367.6646,-549.0895
09-Jan-2020 06:25:54,-75.2110,-104.8165,1367.4171,-549.0738
09-Jan-2020 06:25:55,-75.2110,-104.8165,1367.1705,-549.0511
09-Jan-2020 06:25:55,-75.2110,-104.8165,1366.9202,-549.0289
09-Jan-2020 06:25:55,-75.2110,-104.8165,1366.6656,-549.0053
09-Jan-2020 06:25:55,-75.2110,-104.8165,1366.4058,-548.9960
09-Jan-2020 06:25:55,-75.2110,-104.8165,1366.1459,-549.0015
09-Jan-2020 06:25:56,-75.2110,-104.8165,1365.8834,-549.0135
09-Jan-2020 06:25:58,-75.2110,-104.8165,1365.6158,-549.0126
09-Jan-2020 06:26:00,-75.2110,-104.8165,1365.3396,-548.9905
09-Jan-2020 06:26:02,-75.2110,-104.8165,1365.0564,-548.9580
09-Jan-2020 06:26:03,-75.2110,-104.8165,1364.7685,-548.9358
09-Jan-2020 06:26:03,-75.2110,-104.8165,1364.4769,-548.9249
09-Jan-2020 06:26:03,-75.2110,-104.8165,1364.1820,-548.9200
09-Jan-2020 06:26:03,-75.2110,-104.8165,1363.8845,-548.9060
09-Jan-2020 06:26:03,-75.2110,-104.8165,1363.5872,-548.8955
09-Jan-2020 06:26:04,-75.2110,-104.8165,1363.2925,-548.8831
09-Jan-2020 06:26:06,-75.2110,-104.8165,1363.0009,-548.8799
09-Jan-2020 06:26:09,-75.2110,-104.8165,1362.7114,-548.8695
09-Jan-2020 06:26:11,-75.2111,-104.8165,1362.4231,-548.8661
09-Jan-2020 06:26:12,-75.2111,-104.8164,1362.1378,-548.8641
09-Jan-2020 06:26:12,-75.2111,-104.8164,1361.8541,-548.8747
09-Jan-2020 06:26:12,-75.2111,-104.8164,1361.5721,-548.8746
09-Jan-2020 06:26:12,-75.2111,-104.8164,1361.2918,-548.8699
09-Jan-2020 06:26:13,-75.2111,-104.8164,1361.0179,-548.8480
09-Jan-2020 06:26:15,-75.2111,-104.8164,1360.7550,-548.8410
09-Jan-2020 06:26:18,-75.2111,-104.8164,1360.5119,-548.8335
09-Jan-2020 06:26:20,-75.2111,-104.8164,1360.3089,-548.8108
09-Jan-2020 06:26:21,-75.2111,-104.8164,1360.1659,-548.7533
09-Jan-2020 06:26:21,-75.2111,-104.8164,1360.0885,-548.6795
09-Jan-2020 06:26:21,-75.2111,-104.8164,1360.0544,-548.6503
09-Jan-2020 06:26:21,-75.2111,-104.8164,1360.0325,-548.6690
09-Jan-2020 06:26:22,-75.2111,-104.8164,1359.9952,-548.7338
09-Jan-2020 06:26:24,-75.2111,-104.8164,1359.9266,-548.7937
09-Jan-2020 06:26:26,-75.2111,-104.8164,1359.8189,-548.8477
09-Jan-2020 06:26:28,-75.2111,-104.8164,1359.6723,-548.8694
09-Jan-2020 06:26:29,-75.2111,-104.8164,1359.4933,-548.8716
09-Jan-2020 06:26:29,-75.2111,-104.8164,1359.2895,-548.8528
09-Jan-2020 06:26:29,-75.2111,-104.8164,1359.0689,-548.8366
09-Jan-2020 06:26:29,-75.2111,-104.8164,1358.8376,-548.8228
09-Jan-2020 06:26:29,-75.2111,-104.8164,1358.6004,-548.8246
09-Jan-2020 06:26:30,-75.2111,-104.8164,1358.3577,-548.8382
09-Jan-2020 06:26:32,-75.2111,-104.8164,1358.1082,-548.8636
09-Jan-2020 06:26:35,-75.2111,-104.8164,1357.8528,-548.8747
09-Jan-2020 06:26:37,-75.2111,-104.8164,1357.5964,-548.8658
09-Jan-2020 06:26:38,-75.2111,-104.8164,1357.3438,-548.8404
09-Jan-2020 06:26:38,-75.2111,-104.8164,1357.0941,-548.8178
09-Jan-2020 06:26:38,-75.2111,-104.8164,1356.8414,-548.7984
09-Jan-2020 06:26:38,-75.2111,-104.8164,1356.5824,-548.7740
09-Jan-2020 06:26:39,-75.2111,-104.8164,1356.3218,-548.7445
09-Jan-2020 06:26:41,-75.2111,-104.8164,1356.0653,-548.7253
09-Jan-2020 06:26:44,-75.2111,-104.8164,1355.8153,-548.7214
09-Jan-2020 06:26:46,-75.2111,-104.8164,1355.5675,-548.7315
09-Jan-2020 06:26:47,-75.2111,-104.8164,1355.3190,-548.7418
09-Jan-2020 06:26:47,-75.2111,-104.8164,1355.0673,-548.7519
09-Jan-2020 06:26:47,-75.2111,-104.8164,1354.8116,-548.7524
09-Jan-2020 06:26:47,-75.2111,-104.8164,1354.5499,-548.7421
09-Jan-2020 06:26:47,-75.2111,-104.8164,1354.2835,-548.7217
09-Jan-2020 06:26:48,-75.2111,-104.8164,1354.0138,-548.6972
09-Jan-2020 06:26:49,-75.2111,-104.8164,1353.7441,-548.6738
09-Jan-2020 06:26:52,-75.2111,-104.8164,1353.4770,-548.6446
09-Jan-2020 06:26:54,-75.2111,-104.8164,1353.2202,-548.6115
09-Jan-2020 06:26:55,-75.2111,-104.8164,1352.9828,-548.5673
09-Jan-2020 06:26:55,-75.2111,-104.8164,1352.7725,-548.5216
09-Jan-2020 06:26:55,-75.2111,-104.8164,1352.5859,-548.4776
09-Jan-2020 06:26:55,-75.2111,-104.8164,1352.4105,-548.4492
09-Jan-2020 06:26:56,-75.2111,-104.8164,1352.2302,-548.4354
09-Jan-2020 06:26:58,-75.2111,-104.8164,1352.0316,-548.4361
09-Jan-2020 06:27:01,-75.2111,-104.8164,1351.8086,-548.4424
09-Jan-2020 06:27:03,-75.2111,-104.8164,1351.5638,-548.4521
09-Jan-2020 06:27:04,-75.2112,-104.8164,1351.3072,-548.4477
09-Jan-2020 06:27:04,-75.2112,-104.8164,1351.0476,-548.4289
09-Jan-2020 06:27:04,-75.2112,-104.8163,1350.7868,-548.3971
09-Jan-2020 06:27:04,-75.2112,-104.8163,1350.5215,-548.3747
09-Jan-2020 06:27:04,-75.2112,-104.8163,1350.2533,-548.3645
09-Jan-2020 06:27:05,-75.2112,-104.8163,1349.9919,-548.3642
09-Jan-2020 06:27:07,-75.2112,-104.8163,1349.7408,-548.3689
09-Jan-2020 06:27:10,-75.2112,-104.8163,1349.4938,-548.3773
09-Jan-2020 06:27:12,-75.2112,-104.8163,1349.2379,-548.3920
09-Jan-2020 06:27:12,-75.2112,-104.8163,1348.9720,-548.4064
09-Jan-2020 06:27:12,-75.2112,-104.8163,1348.7006,-548.4169
09-Jan-2020 06:27:12,-75.2112,-104.8163,1348.4295,-548.4208
09-Jan-2020 06:27:12,-75.2112,-104.8163,1348.1589,-548.4211
09-Jan-2020 06:27:12,-75.2112,-104.8163,1347.8888,-548.4200
09-Jan-2020 06:27:13,-75.2112,-104.8163,1347.6191,-548.4191
09-Jan-2020 06:27:15,-75.2112,-104.8163,1347.3515,-548.4137
09-Jan-2020 06:27:18,-75.2112,-104.8163,1347.0860,-548.4082
09-Jan-2020 06:27:20,-75.2112,-104.8163,1346.8220,-548.4057
09-Jan-2020 06:27:21,-75.2112,-104.8163,1346.5551,-548.4140
09-Jan-2020 06:27:21,-75.2112,-104.8163,1346.2832,-548.4231
09-Jan-2020 06:27:21,-75.2112,-104.8163,1346.0068,-548.4237
09-Jan-2020 06:27:21,-75.2112,-104.8163,1345.7278,-548.4113
09-Jan-2020 06:27:22,-75.2112,-104.8163,1345.4496,-548.3817
09-Jan-2020 06:27:24,-75.2112,-104.8163,1345.1720,-548.3453
09-Jan-2020 06:27:27,-75.2112,-104.8163,1344.8964,-548.3066
09-Jan-2020 06:27:29,-75.2112,-104.8163,1344.6210,-548.2938
09-Jan-2020 06:27:30,-75.2112,-104.8163,1344.3466,-548.3034
09-Jan-2020 06:27:30,-75.2112,-104.8163,1344.0706,-548.3285
09-Jan-2020 06:27:30,-75.2112,-104.8163,1343.7910,-548.3452
09-Jan-2020 06:27:30,-75.2112,-104.8163,1343.5070,-548.3431
09-Jan-2020 06:27:30,-75.2112,-104.8163,1343.2212,-548.3275
09-Jan-2020 06:27:31,-75.2112,-104.8163,1342.9367,-548.3044
09-Jan-2020 06:27:33,-75.2112,-104.8162,1342.6546,-548.2926
09-Jan-2020 06:27:36,-75.2112,-104.8162,1342.3744,-548.2898
09-Jan-2020 06:27:37,-75.2112,-104.8162,1342.0974,-548.2996
09-Jan-2020 06:27:38,-75.2112,-104.8162,1341.8244,-548.3110
09-Jan-2020 06:27:38,-75.2112,-104.8162,1341.5549,-548.3225
09-Jan-2020 06:27:38,-75.2112,-104.8162,1341.2851,-548.3261
09-Jan-2020 06:27:38,-75.2112,-104.8162,1341.0138,-548.3254
09-Jan-2020 06:27:38,-75.2112,-104.8162,1340.7411,-548.3222
09-Jan-2020 06:27:39,-75.2112,-104.8162,1340.4685,-548.3243
09-Jan-2020 06:27:41,-75.2112,-104.8162,1340.1963,-548.3312
09-Jan-2020 06:27:44,-75.2112,-104.8162,1339.9238,-548.3415
09-Jan-2020 06:27:46,-75.2113,-104.8162,1339.6519,-548.3479
09-Jan-2020 06:27:47,-75.2113,-104.8162,1339.3807,-548.3460
09-Jan-2020 06:27:47,-75.2113,-104.8162,1339.1103,-548.3384
09-Jan-2020 06:27:47,-75.2113,-104.8162,1338.8381,-548.3297
09-Jan-2020 06:27:47,-75.2113,-104.8162,1338.5626,-548.3355
09-Jan-2020 06:27:48,-75.2113,-104.8162,1338.2833,-548.3546
09-Jan-2020 06:27:50,-75.2113,-104.8162,1338.0013,-548.3837
09-Jan-2020 06:27:53,-75.2113,-104.8162,1337.7191,-548.3978
09-Jan-2020 06:27:55,-75.2113,-104.8162,1337.4383,-548.3923
09-Jan-2020 06:27:56,-75.2113,-104.8162,1337.1625,-548.3718
09-Jan-2020 06:27:56,-75.2113,-104.8162,1336.8902,-548.3535
09-Jan-2020 06:27:56,-75.2113,-104.8162,1336.6217,-548.3514
09-Jan-2020 06:27:56,-75.2113,-104.8162,1336.3533,-548.3632
09-Jan-2020 06:27:56,-75.2113,-104.8162,1336.0848,-548.3792
09-Jan-2020 06:27:57,-75.2113,-104.8162,1335.8149,-548.3805
09-Jan-2020 06:27:59,-75.2113,-104.8162,1335.5454,-548.3670
09-Jan-2020 06:28:01,-75.2113,-104.8161,1335.2773,-548.3466
09-Jan-2020 06:28:03,-75.2113,-104.8161,1335.0096,-548.3352
09-Jan-2020 06:28:04,-75.2113,-104.8161,1334.7404,-548.3364
09-Jan-2020 06:28:04,-75.2113,-104.8161,1334.4681,-548.3474
09-Jan-2020 06:28:04,-75.2113,-104.8161,1334.1933,-548.3573
09-Jan-2020 06:28:04,-75.2113,-104.8161,1333.9169,-548.3597
09-Jan-2020 06:28:04,-75.2113,-104.8161,1333.6395,-548.3539
09-Jan-2020 06:28:05,-75.2113,-104.8161,1333.3616,-548.3448
09-Jan-2020 06:28:07,-75.2113,-104.8161,1333.0840,-548.3338
09-Jan-2020 06:28:10,-75.2113,-104.8161,1332.8080,-548.3222
09-Jan-2020 06:28:12,-75.2113,-104.8161,1332.5337,-548.3197
09-Jan-2020 06:28:13,-75.2113,-104.8161,1332.2623,-548.3296
09-Jan-2020 06:28:13,-75.2113,-104.8161,1331.9939,-548.3490
09-Jan-2020 06:28:13,-75.2113,-104.8161,1331.7273,-548.3571
09-Jan-2020 06:28:13,-75.2113,-104.8161,1331.4572,-548.3525
09-Jan-2020 06:28:14,-75.2113,-104.8161,1331.1815,-548.3414
09-Jan-2020 06:28:16,-75.2113,-104.8161,1330.9023,-548.3386
09-Jan-2020 06:28:19,-75.2113,-104.8161,1330.6229,-548.3503
09-Jan-2020 06:28:21,-75.2113,-104.8161,1330.3449,-548.3712
09-Jan-2020 06:28:22,-75.2113,-104.8161,1330.0670,-548.3919
09-Jan-2020 06:28:22,-75.2113,-104.8161,1329.7902,-548.3990
09-Jan-2020 06:28:22,-75.2113,-104.8161,1329.5152,-548.3938
09-Jan-2020 06:28:22,-75.2113,-104.8161,1329.2441,-548.3844
09-Jan-2020 06:28:22,-75.2113,-104.8161,1328.9758,-548.3802
09-Jan-2020 06:28:23,-75.2113,-104.8161,1328.7081,-548.3847
09-Jan-2020 06:28:24,-75.2113,-104.8161,1328.4391,-548.3942
09-Jan-2020 06:28:27,-75.2113,-104.8161,1328.1700,-548.4055
09-Jan-2020 06:28:29,-75.2113,-104.8161,1327.9015,-548.4125
09-Jan-2020 06:28:30,-75.2114,-104.8160,1327.6330,-548.4165
09-Jan-2020 06:28:30,-75.2114,-104.8160,1327.3639,-548.4197
09-Jan-2020 06:28:30,-75.2114,-104.8160,1327.1011,-548.4240
09-Jan-2020 06:28:30,-75.2114,-104.8160,1326.8574,-548.4293
09-Jan-2020 06:28:30,-75.2114,-104.8160,1326.6457,-548.4360
09-Jan-2020 06:28:31,-75.2114,-104.8160,1326.4648,-548.4503
09-Jan-2020 06:28:33,-75.2114,-104.8160,1326.3043,-548.4690
09-Jan-2020 06:28:39,-75.2114,-104.8160,1326.1014,-548.4751
09-Jan-2020 06:28:48,-75.2114,-104.8160,1325.8492,-548.4602
09-Jan-2020 06:28:59,-75.2114,-104.8160,1325.5474,-548.4265
09-Jan-2020 06:29:08,-75.2114,-104.8160,1325.2925,-548.3968
09-Jan-2020 06:29:12,-75.2114,-104.8160,1325.0826,-548.3726
09-Jan-2020 06:29:13,-75.2114,-104.8160,1324.9139,-548.3548
09-Jan-2020 06:29:13,-75.2114,-104.8160,1324.7391,-548.3430
09-Jan-2020 06:29:13,-75.2114,-104.8160,1324.5620,-548.3397
09-Jan-2020 06:29:13,-75.2114,-104.8160,1324.3792,-548.3431
09-Jan-2020 06:29:13,-75.2114,-104.8160,1324.1822,-548.3458
09-Jan-2020 06:29:14,-75.2114,-104.8160,1323.9643,-548.3475
09-Jan-2020 06:29:16,-75.2114,-104.8160,1323.7306,-548.3511
09-Jan-2020 06:29:19,-75.2114,-104.8160,1323.4891,-548.3579
09-Jan-2020 06:29:21,-75.2114,-104.8160,1323.2446,-548.3675
09-Jan-2020 06:29:22,-75.2114,-104.8160,1322.9940,-548.3754
09-Jan-2020 06:29:22,-75.2114,-104.8160,1322.7331,-548.3756
09-Jan-2020 06:29:22,-75.2114,-104.8160,1322.4606,-548.3675
09-Jan-2020 06:29:22,-75.2114,-104.8160,1322.1792,-548.3559
09-Jan-2020 06:29:23,-75.2114,-104.8160,1321.8918,-548.3522
09-Jan-2020 06:29:25,-75.2114,-104.8160,1321.6023,-548.3613
09-Jan-2020 06:29:28,-75.2114,-104.8160,1321.3207,-548.3789
09-Jan-2020 06:29:30,-75.2114,-104.8160,1321.0623,-548.3983
09-Jan-2020 06:29:31,-75.2114,-104.8160,1320.8421,-548.4127
09-Jan-2020 06:29:31,-75.2114,-104.8160,1320.6635,-548.4241
09-Jan-2020 06:29:31,-75.2114,-104.8160,1320.5227,-548.4321
09-Jan-2020 06:29:31,-75.2114,-104.8160,1320.4105,-548.4332
09-Jan-2020 06:29:31,-75.2114,-104.8160,1320.3208,-548.4207
09-Jan-2020 06:29:32,-75.2114,-104.8160,1320.2435,-548.3966
09-Jan-2020 06:29:34,-75.2114,-104.8160,1320.1624,-548.3706
09-Jan-2020 06:29:36,-75.2114,-104.8160,1320.0581,-548.3579
09-Jan-2020 06:29:38,-75.2114,-104.8160,1319.9160,-548.3608
09-Jan-2020 06:29:39,-75.2114,-104.8160,1319.7345,-548.3763
09-Jan-2020 06:29:39,-75.2114,-104.8160,1319.5199,-548.3931
09-Jan-2020 06:29:39,-75.2114,-104.8160,1319.2811,-548.4052
09-Jan-2020 06:29:39,-75.2114,-104.8160,1319.0241,-548.4125
09-Jan-2020 06:29:39,-75.2114,-104.8160,1318.7539,-548.4176
09-Jan-2020 06:29:40,-75.2114,-104.8160,1318.4753,-548.4201
09-Jan-2020 06:29:42,-75.2114,-104.8160,1318.1943,-548.4166
09-Jan-2020 06:29:45,-75.2114,-104.8160,1317.9149,-548.4072
09-Jan-2020 06:29:47,-75.2114,-104.8160,1317.6412,-548.3973
09-Jan-2020 06:29:48,-75.2114,-104.8160,1317.3734,-548.3913
09-Jan-2020 06:29:48,-75.2114,-104.8160,1317.1109,-548.3908
09-Jan-2020 06:29:48,-75.2114,-104.8159,1316.8503,-548.3975
09-Jan-2020 06:29:48,-75.2115,-104.8159,1316.5900,-548.4113
09-Jan-2020 06:29:49,-75.2115,-104.8159,1316.3284,-548.4314
09-Jan-2020 06:29:51,-75.2115,-104.8159,1316.0648,-548.4507
09-Jan-2020 06:29:54,-75.2115,-104.8159,1315.7983,-548.4638
09-Jan-2020 06:29:56,-75.2115,-104.8159,1315.5302,-548.4629
09-Jan-2020 06:29:57,-75.2115,-104.8159,1315.2621,-548.4510
09-Jan-2020 06:29:57,-75.2115,-104.8159,1314.9953,-548.4345
09-Jan-2020 06:29:57,-75.2115,-104.8159,1314.7297,-548.4266
09-Jan-2020 06:29:57,-75.2115,-104.8159,1314.4659,-548.4288
09-Jan-2020 06:29:57,-75.2115,-104.8159,1314.2041,-548.4382
09-Jan-2020 06:29:58,-75.2115,-104.8159,1313.9433,-548.4496
09-Jan-2020 06:30:00,-75.2115,-104.8159,1313.6874,-548.4606
09-Jan-2020 06:30:02,-75.2115,-104.8159,1313.4389,-548.4704
09-Jan-2020 06:30:04,-75.2115,-104.8159,1313.1980,-548.4813
09-Jan-2020 06:30:05,-75.2115,-104.8159,1312.9542,-548.4950
09-Jan-2020 06:30:05,-75.2115,-104.8159,1312.7013,-548.5108
09-Jan-2020 06:30:05,-75.2115,-104.8159,1312.4399,-548.5168
09-Jan-2020 06:30:05,-75.2115,-104.8159,1312.1756,-548.5103
09-Jan-2020 06:30:05,-75.2115,-104.8159,1311.9114,-548.4948
09-Jan-2020 06:30:06,-75.2115,-104.8159,1311.6471,-548.4829
09-Jan-2020 06:30:08,-75.2115,-104.8159,1311.3831,-548.4795
09-Jan-2020 06:30:11,-75.2115,-104.8159,1311.1218,-548.4818
09-Jan-2020 06:30:13,-75.2115,-104.8159,1310.8646,-548.4869
09-Jan-2020 06:30:14,-75.2115,-104.8159,1310.6105,-548.4942
09-Jan-2020 06:30:14,-75.2115,-104.8159,1310.3554,-548.5037
09-Jan-2020 06:30:14,-75.2115,-104.8159,1310.0954,-548.5145
09-Jan-2020 06:30:14,-75.2115,-104.8159,1309.8302,-548.5191
09-Jan-2020 06:30:15,-75.2115,-104.8159,1309.5614,-548.5184
09-Jan-2020 06:30:17,-75.2115,-104.8159,1309.2914,-548.5112
09-Jan-2020 06:30:20,-75.2115,-104.8159,1309.0222,-548.5055
09-Jan-2020 06:30:22,-75.2115,-104.8159,1308.7520,-548.5012
09-Jan-2020 06:30:23,-75.2115,-104.8159,1308.4787,-548.5068
09-Jan-2020 06:30:23,-75.2115,-104.8159,1308.1986,-548.5191
09-Jan-2020 06:30:23,-75.2115,-104.8159,1307.9132,-548.5439
09-Jan-2020 06:30:23,-75.2115,-104.8159,1307.6240,-548.5695
09-Jan-2020 06:30:23,-75.2115,-104.8159,1307.3344,-548.5959
09-Jan-2020 06:30:24,-75.2115,-104.8159,1307.0493,-548.6128
09-Jan-2020 06:30:25,-75.2115,-104.8159,1306.7756,-548.6188
09-Jan-2020 06:30:28,-75.2115,-104.8159,1306.5176,-548.6205
09-Jan-2020 06:30:30,-75.2115,-104.8159,1306.2696,-548.6164
09-Jan-2020 06:30:31,-75.2115,-104.8159,1306.0247,-548.6181
09-Jan-2020 06:30:31,-75.2115,-104.8158,1305.7766,-548.6127
09-Jan-2020 06:30:31,-75.2115,-104.8158,1305.5237,-548.6114
09-Jan-2020 06:30:31,-75.2116,-104.8158,1305.2625,-548.6030
09-Jan-2020 06:30:32,-75.2116,-104.8158,1304.9922,-548.5955
09-Jan-2020 06:30:34,-75.2116,-104.8158,1304.7142,-548.5779
09-Jan-2020 06:30:37,-75.2116,-104.8158,1304.4324,-548.5606
09-Jan-2020 06:30:39,-75.2116,-104.8158,1304.1476,-548.5396
09-Jan-2020 06:30:40,-75.2116,-104.8158,1303.8618,-548.5272
09-Jan-2020 06:30:40,-75.2116,-104.8158,1303.5758,-548.5166
09-Jan-2020 06:30:40,-75.2116,-104.8158,1303.2903,-548.5117
09-Jan-2020 06:30:40,-75.2116,-104.8158,1303.0033,-548.4984
09-Jan-2020 06:30:40,-75.2116,-104.8158,1302.7142,-548.4732
09-Jan-2020 06:30:41,-75.2116,-104.8158,1302.4239,-548.4303
09-Jan-2020 06:30:43,-75.2116,-104.8158,1302.1335,-548.3806
09-Jan-2020 06:30:46,-75.2116,-104.8158,1301.8428,-548.3290
